Date,Open,High,Low,Close,Adj Close,Volume
11-10-05,182.5,184.3500061,177.75,183.4700012,136.5610809,11565120
13-10-05,183.75,185.625,178.7949982,180.1625061,134.0991821,13605792
14-10-05,181.25,181.5,176.875,178.0075073,132.495163,5226192
17-10-05,178.75,180.25,177.9875031,179.2700043,133.4349213,4388816
18-10-05,180.25,183.1000061,178.8874969,180.1199951,134.3486023,10941600
19-10-05,182.4949951,182.5,171.5200043,175.1999969,130.678833,10058832
20-10-05,176.8874969,179.375,173.8825073,177.0449982,132.0550232,6352952
21-10-05,178.625,179.6000061,176.125,178.5325012,133.1644592,5923416
24-10-05,179.0249939,180.5,175.1325073,175.9375,131.2289276,3149632
25-10-05,177.2949982,181.375,176.0625,180,134.2590637,5420312
26-10-05,180,180.625,177.3874969,177.7825012,132.605072,4142808
27-10-05,177.875,178.6125031,173.75,175.1625061,130.6508789,6771944
28-10-05,176.125,176.125,169.375,170.2700043,127.0016556,4501496
31-10-05,170.625,176,170.0449982,175.1575012,130.64711,2851968
02-11-05,175.1625061,179.5,173.5500031,178.625,133.2334595,2852888
04-11-05,178.625,178.625,178.625,178.625,133.2334595,0
07-11-05,176,183.4624939,176,183.0950012,136.5675812,4188480
08-11-05,184.25,185.5325012,183.8000031,184.625,137.7087555,5782184
09-11-05,184.625,185.3825073,181.2825012,182.1000061,135.8254089,5000792
10-11-05,182.125,184.6125031,182.125,183.7200012,137.0337372,3095696
11-11-05,183.125,186,183.125,185.3325043,138.2364655,5919888
14-11-05,186.25,189.3325043,186.25,188.7875061,140.8134766,8040360
16-11-05,188.9075012,189.625,187.7825012,188.9624939,140.9440308,6742576
17-11-05,187.5,189.75,186.5574951,188.4575043,140.5673676,4878464
18-11-05,189,191.375,189,190.8699951,142.3668518,8707720
21-11-05,191.1750031,192.3374939,188.25,189.8325043,141.5929413,6597336
22-11-05,189.25,190.6000061,186,187.4824982,139.8401031,4751000
23-11-05,187.5,190.25,187.375,189.5825043,141.4065094,6054776
24-11-05,189.5,191.6499939,189.5,190.5325012,142.115036,4544088
25-11-05,190.5325012,192.5,188.7949982,191.7124939,142.9951324,3344264
28-11-05,192.3500061,193.75,192,193.4575043,144.2968597,2535248
29-11-05,193.1000061,193.75,190.0700073,193.1699982,144.0823212,3303424
30-11-05,191.5,194.0625,189.375,190.1374969,141.8204803,4023376
01-12-05,190,194.3325043,189.8450012,193.7624969,144.5243073,4161968
02-12-05,194.3325043,196.8000031,192.6325073,193.75,144.5149536,4784360
05-12-05,194,194.2624969,190.7825012,191.4199982,142.7770386,1913080
06-12-05,191.875,196.25,190.7875061,194.25,144.8878784,3233064
07-12-05,195.25,200,195.0375061,199.4450073,148.7628021,5618952
08-12-05,199.375,203.0874939,199.0325012,202.0700073,150.7207489,9585192
09-12-05,202.25,211.8249969,201.4125061,210.3374939,156.8873596,6194224
12-12-05,206.2949982,213.125,205.25,206.2749939,153.857193,6191488
13-12-05,206.5,209.75,205.625,208.4499969,155.479538,6027072
14-12-05,207.5,212.5,205,210.4875031,156.9992218,4819208
15-12-05,211.2375031,212.3125,208.5500031,210.3500061,156.8965912,4249016
16-12-05,211.25,215.75,210.375,214.3000031,159.8428955,7907432
19-12-05,215.75,219.125,214.625,216.8200073,161.7224884,4701168
20-12-05,218.75,218.75,210.875,211.6875,157.8942261,4628568
21-12-05,213.125,214.3249969,208.875,210.7624969,157.2043304,3282432
22-12-05,211.25,212.4624939,209.8699951,210.5874939,157.0738373,2519208
23-12-05,210.875,213.125,208.125,208.9700012,155.8673096,2455032
26-12-05,209.25,209.25,207.0325012,207.8625031,155.0412292,1625280
27-12-05,207.8450012,212.875,205.375,212.2700043,158.3286743,1565208
28-12-05,211.875,213.75,209.5825043,210.7075043,157.1632996,2582056
29-12-05,211.25,214.9875031,210.2075043,213.7575073,159.4382324,3461784
30-12-05,210,214.9875031,210,212.8574982,158.7669525,2380248
02-01-06,213.5,213.8625031,210.1699982,210.9499969,157.344162,1653504
03-01-06,210.6575012,217.4949951,210.25,216.6499939,161.5957489,3396936
04-01-06,217.5,218.7375031,215.2749939,217.8874969,162.5186615,3545616
05-01-06,218.125,218.25,215.2375031,216.5449982,161.517395,1431824
06-01-06,216.875,217.4875031,211.5,213.1999969,159.0223846,2965744
09-01-06,213.7700043,216.25,210.125,211.1199951,157.4709778,3883272
10-01-06,211.25,212.4750061,207.625,209.0625,155.9362793,3972648
12-01-06,206.625,211.125,201.875,209.2124939,156.0482178,13919696
13-01-06,210,211.25,205.5,206.4700012,154.0026093,3608568
16-01-06,206.375,206.375,200.3200073,201.0950012,149.9934845,4804912
17-01-06,201.375,205,201.25,202.9250031,151.3585052,3753056
18-01-06,202.2749939,202.9750061,200.2624969,202.4450073,151.2799377,3165120
19-01-06,202.9750061,206.8374939,202.9750061,206.2949982,154.1569824,3574728
20-01-06,206.875,208.7324982,204.375,205.5,153.5628967,3294240
23-01-06,204.375,204.375,201.4125061,202.7700043,151.5228729,2280272
24-01-06,204.375,206.125,203.8000031,205.3249969,153.4321442,1890064
25-01-06,206.125,207.4949951,205.4375,206.3999939,154.2354126,6365736
27-01-06,210,210,206.3249969,207.3950043,154.9789124,3003816
30-01-06,208.1750031,209.9499969,206.5124969,207.3625031,154.9546356,1383144
31-01-06,209.9499969,209.9499969,206.5449982,208.8000031,156.0288239,1503160
01-02-06,207,209.75,206.3000031,208.3325043,155.6794586,3896696
02-02-06,208.75,209.5,203.7075043,204.6000061,152.8903656,3135736
03-02-06,204.9875031,205.9750061,201.5500031,203.8500061,152.3299103,4357520
06-02-06,203.7375031,210.375,203.2949982,209.8825073,156.8378296,2894976
07-02-06,210,211.6875,205.5325012,209.2624969,156.3745117,7002784
08-02-06,208.25,209.0124969,206.5449982,207.8125,155.2909088,3332648
10-02-06,208.7700043,209.75,205.6325073,208.6999969,155.9541016,2728200
13-02-06,208.6999969,208.75,206,206.375,154.2167053,2020544
14-02-06,208.75,208.75,201.75,202.3200073,151.186615,6962064
15-02-06,205.9875031,205.9875031,200.625,202.4199982,151.2612762,4209320
16-02-06,203.125,204.9750061,201.5,203.6450043,152.1766663,5284488
17-02-06,206.25,207.0500031,202.5,203.125,151.788147,2923448
20-02-06,204.875,206.875,203.4250031,206.2324982,154.1102295,2643608
21-02-06,206.875,208.875,206.3874969,208.25,155.6178131,2301240
22-02-06,208.75,208.75,206.4125061,207.7324982,155.2311249,1156592
23-02-06,207.5,211.2375031,207.5,208.8200073,156.043808,4141584
24-02-06,208.7825012,210,207.0375061,208.7575073,155.9971313,1097336
27-02-06,208.375,211.875,208.3000031,211.2949982,157.8932953,2521112
28-02-06,211.875,213,208.75,212.6000061,158.868454,2821744
01-03-06,212.5,218.1750031,210.9075012,217.5249939,162.5487213,4506152
02-03-06,218.1750031,219.25,215.0449982,217.7250061,162.6981354,3277696
03-03-06,217.75,217.75,212.1699982,213.2200012,159.3317566,2124440
06-03-06,214.5,219.125,213.75,218.0375061,162.9317017,3631584
07-03-06,217.5200043,218.75,215,215.5874939,161.1008911,1985168
08-03-06,216.5,217.5,213.125,215.3200073,160.9010773,3813488
09-03-06,215,216,211.25,215.6074982,161.115921,4662712
10-03-06,211.5,221.875,211.25,220.4575043,164.7400513,6434944
13-03-06,221.7250061,230.9499969,221.7250061,228.5749969,170.8059998,7178552
14-03-06,228.1125031,228.4624939,223.8874969,225.3950043,168.4296722,3477456
16-03-06,227.125,229.9875031,225.7875061,229.4250031,171.4412079,4600064
17-03-06,230,235.0625,230,232.625,173.8324432,5932240
20-03-06,234.25,239.375,233.1875,238.5,178.2226105,7012872
21-03-06,238.5,241.875,237.3325043,239.3999939,178.8951874,5301384
22-03-06,240,240,235.1499939,236.6699982,176.8551178,5121168
23-03-06,237.5,239.875,233.5325012,234.2749939,175.0653839,2644488
24-03-06,235.875,238.125,233.6325073,236.4324951,176.6776581,2917384
27-03-06,236.875,238.75,235.6950073,236.3699951,176.6308746,2928432
28-03-06,237.5,238.875,235.125,235.9499969,176.3170929,3751272
29-03-06,234.875,237.8625031,233.375,237.2700043,177.3034821,4284296
30-03-06,237.8625031,251.25,237.8625031,246.0124969,183.8364258,5784168
31-03-06,244.7375031,244.7375031,238.75,239.4375,178.9231415,2920168
03-04-06,240.875,244.5,240,243.8450012,182.2167511,3105672
04-04-06,243.8000031,245,242.5075073,243.5700073,182.0112,2971608
05-04-06,243.7624969,245.6450043,240,241.5075073,180.470047,2776928
07-04-06,243.5,249.625,234.375,236.1575012,176.4721222,7385560
10-04-06,237.5,239.9949951,235,236.7624969,176.9241791,7034440
12-04-06,237.2749939,237.5,220.375,222.6000061,166.3411255,13157376
13-04-06,225.625,228.7124939,221.25,224.6450043,167.8693237,8601672
17-04-06,228.125,238.875,226.9075012,238.3200073,178.0881042,9688752
18-04-06,247.25,261,247.25,251.1875,187.7035522,14778488
19-04-06,253.625,256.25,249.75,251.5950012,188.0080872,9803312
20-04-06,252.4875031,253.1199951,246.875,248.7375031,185.872757,6296944
21-04-06,250,253.7449951,245.625,249.8825073,186.7283783,4973000
24-04-06,249.75,249.9575043,245.625,247.4075012,184.8788605,5234808
25-04-06,247.4875031,247.4875031,237.375,240.8699951,179.9936218,5702208
26-04-06,241,244.5,238.75,242.7949982,181.4321289,7071136
27-04-06,242.7949982,250.375,241.25,243.2324982,181.7590332,7164848
28-04-06,238.375,248.875,228.7949982,247.2575073,184.7668152,5292360
02-05-06,248,253.0500031,247.5,251.6450043,188.0454559,6239280
03-05-06,253,254.9875031,251.8825073,253.9450073,189.7641144,3148160
04-05-06,253.5,257.2374878,252.6625061,255.4624939,190.8980865,3929824
05-05-06,256.875,256.875,249.375,250.8325043,187.4382629,2710520
08-05-06,252.625,261.5,251.25,252.4324951,188.6338654,1484712
09-05-06,254,255.5500031,250.625,253.1074982,189.1383057,1800392
10-05-06,255.5500031,255.875,250.2875061,252.7124939,188.8430939,1978192
11-05-06,253.6625061,253.6625061,250.6750031,252.3374939,188.5628815,1964024
12-05-06,251.375,253.1074982,246.2875061,249.5200043,186.4574738,2777136
15-05-06,247.5,250.125,240,245.1125031,183.1638641,4034504
16-05-06,244.9949951,249.375,239.9750061,246.8374939,184.4529419,2671568
17-05-06,249.375,252.5,248.75,252.0700073,188.3629761,1343368
18-05-06,248.75,249.9875031,237.5,240.7075043,179.8722076,4542360
19-05-06,243.75,244.9750061,231.4375,236.5449982,176.761673,4868216
22-05-06,240,240,218,222.5625,166.3131104,4699416
23-05-06,225,234.25,212.625,228.7749939,170.9554443,5388136
24-05-06,233.75,235,220,223.8325043,167.2620697,5705568
25-05-06,222.5,237.3000031,218.125,234.6199951,175.3233032,5839048
26-05-06,236.25,237.5,230.125,233.2949982,174.3330688,2208184
29-05-06,233.125,233.125,230.0375061,231.3200073,172.857254,2802688
30-05-06,233.125,236.8874969,229.375,232.5449982,173.7726746,4516056
31-05-06,230.1374969,230.1374969,216.25,222.8625031,166.5372314,5769856
01-06-06,228.125,228.125,211.25,213.6699982,159.6679993,5942760
02-06-06,214.3625031,225,211,224.25,167.5740814,4213560
05-06-06,224.25,225.5500031,219.2825012,220.9499969,165.1081696,3211680
06-06-06,218.1000061,223.4750061,211.25,218.6125031,163.3614044,2971136
07-06-06,225,225,211.6575012,212.9949951,159.1635895,5410536
08-06-06,215.625,215.625,201.3999939,205.9875031,153.9272003,5360992
09-06-06,209.3074951,211.5,203.125,208.8950043,156.0998383,4061912
12-06-06,212.375,212.375,202.625,204.8450012,153.07341,3591904
13-06-06,202.625,203.6750031,195.125,196.2949982,146.6843872,2736984
14-06-06,195.2449951,203.1199951,181.4075012,185.4575043,138.5858612,12786016
15-06-06,198.25,198.25,187.625,193.8200073,144.8348236,5967360
16-06-06,198.25,214.375,197.5500031,210.625,157.8507385,8390168
19-06-06,210,210.625,204.5325012,208.5449982,156.2919159,4294088
20-06-06,211,211,200,200.9199982,150.5773926,3687920
21-06-06,202.5,205.875,199.375,205.1625061,153.7569427,5963496
22-06-06,206.25,211.25,206.25,209.5950012,157.0788422,3668104
23-06-06,206.25,212.5,203.125,211.8574982,158.7743683,3304720
26-06-06,215,215,202.2575073,204.1875,153.0262451,6575056
27-06-06,207.25,207.25,200,205.5700073,154.0623016,5002632
28-06-06,202.5,214.0700073,200.75,212.3249969,159.1247406,4785400
29-06-06,213.75,215,208.75,210.1000061,157.4573059,6318576
30-06-06,216.875,220.875,213.2075043,217.3450012,162.8869781,5449760
03-07-06,217.75,225.9375,216.5500031,225.0249939,168.6426544,4285520
04-07-06,226.375,228.875,225.625,226.8874969,170.0384521,3584768
05-07-06,227.125,232.75,225,230.3249969,172.6147003,4245072
06-07-06,228.5,229,224.0200043,225.5375061,169.0267029,2310920
07-07-06,227.4624939,228.9750061,217.5,218.3374939,163.6307678,2928672
10-07-06,217.5,227.1999969,217.5,224.7949982,168.4703217,3859312
11-07-06,225,226.875,220.3950043,221.2449951,165.8097687,3618984
12-07-06,222.5,238.625,222.5,236.2875061,177.0832214,9521616
13-07-06,236.5,237.3450012,231.2825012,233.4199982,174.9341888,5383576
14-07-06,230,237,228.1374969,234.2875061,175.5843658,4949808
17-07-06,235.6000061,239.25,231.375,232.375,174.1510468,8996832
18-07-06,232.5,243.75,226.9375,229.3125,171.8558807,11043936
19-07-06,235.25,236.875,218.1950073,219.6950073,164.6481781,14046384
20-07-06,221.9875031,227.5,221.25,225.7700043,169.2009735,6312720
21-07-06,224.75,225.6000061,219.0749969,220.9450073,165.5849762,4391664
24-07-06,224.375,229,216.875,227.2575073,170.3157806,6825088
25-07-06,230,231.875,228.1325073,230.9125061,173.0549469,4636600
26-07-06,232.25,236.875,229.0625,236.1000061,176.9426575,5908720
27-07-06,236.875,239.9949951,234.4375,237.4624939,177.9637756,7399848
28-07-06,235.0249939,243.7375031,231,232.1125031,174.2294769,3019608
31-07-06,233.75,241.25,232.5,234.0375061,175.6744385,1724700
01-08-06,215.75,234.9375,215.75,233,174.8956604,1762508
02-08-06,231.25,235.625,230,235.0500031,176.434433,1784732
03-08-06,235.625,238,234.2749939,236.1750031,177.2789001,3010272
04-08-06,240,240.9499969,235.75,237.1374969,178.0014038,2674200
07-08-06,237.75,238,232.75,234.0249939,175.6650238,1719964
08-08-06,235,239.5,233.75,238.6999969,179.1741943,1178400
09-08-06,237.5,243.75,235.875,241.5249939,181.2946625,2052120
10-08-06,240.25,243.75,240,241.4375,181.2290497,2279124
11-08-06,242.4750061,243.4624939,239.25,241.8999939,181.5762024,1893972
14-08-06,243.4375,243.75,239.75,241.1625061,181.0226288,1721428
16-08-06,244.75,246.125,242,243.0500031,182.4394226,3804268
17-08-06,243.75,245.75,239.5,240.0375061,180.1781311,2497168
18-08-06,241.25,243.125,240,242.4250031,181.9703217,1803640
21-08-06,244,244,239.25,242.3249969,181.8951721,2414088
22-08-06,243,245.75,242.5,243.8500061,183.0398712,2178096
23-08-06,244,244.6875,240.0249939,240.7749939,180.7317352,2497736
24-08-06,242.5,243.7250061,238.3125,242.6000061,182.1016541,2369852
25-08-06,242.75,244.2250061,241.9125061,243.6000061,182.8523102,2611752
28-08-06,243.75,246.3249969,242.0749969,245.2749939,184.1095734,2300316
29-08-06,246.25,248,245.75,247.5249939,185.7984314,2679596
30-08-06,247.7749939,248.75,245.2624969,245.9499969,184.6162415,2744772
31-08-06,246,251,246,249.5124969,187.2903748,6076856
01-09-06,249,250.25,247.7749939,249.8125,187.5155487,1728728
04-09-06,249.75,255,249.75,254.2875061,190.8745575,2010492
05-09-06,255.75,257.5,250.25,251.4499969,188.7446747,3945288
06-09-06,254.375,254.375,247.7749939,248.3999939,186.4552765,2800432
07-09-06,245.0749969,248.75,245.0749969,246.6750031,185.1604156,1583584
08-09-06,251.5,251.5,246.25,247.75,185.9673462,1570564
11-09-06,249.75,249.75,237.25,238.3625031,178.9208832,4073480
12-09-06,238.75,245,238,244.4750061,183.5090637,1835256
13-09-06,245.75,252,245.25,249.9875031,187.6469116,2307632
14-09-06,252.25,254,250.4750061,253.3500061,190.1708984,2388728
15-09-06,253.5,253.5,249.1750031,250.6750031,188.1629791,2359700
18-09-06,251.75,252.75,248.0249939,249.0375061,186.9338226,1390388
19-09-06,249.25,255,247.6000061,252.5124969,189.5422363,3973944
20-09-06,252.75,258.5,248.5249939,257.5125122,193.2953491,2695896
21-09-06,258,264.4750061,254.5,263.25,197.6020355,5107184
22-09-06,261.25,263.4624939,257.5249939,259.8875122,195.0780487,2488644
25-09-06,261.75,262.5,255.5625,256.3999939,192.4602966,1349580
26-09-06,257.5,262.5,256.2250061,261.0750122,195.9694672,3717008
27-09-06,262.5,263.75,259.0375061,260.6625061,195.6598206,3352740
28-09-06,261.2625122,262.25,253.25,255.1125031,191.4937439,6121572
29-09-06,255.5249939,258.7749939,255,255.5124969,191.7940674,1752804
03-10-06,258.75,258.75,252.25,253.5749969,190.3397064,1632712
04-10-06,254,254,245.8374939,246.8500061,185.2917938,6947628
05-10-06,249.5,252.25,248.25,249.9375,187.6093445,5849400
06-10-06,250.25,251.75,247,248.5500031,186.5678406,2766944
09-10-06,246.25,252.25,245.1374969,250.5375061,188.0597382,1546832
10-10-06,250.75,254.4499969,250.75,252.875,189.8142548,2769780
11-10-06,257.5,269.8500061,257.5,261.1875,196.0539703,6773716
12-10-06,262.5,271.25,260.25,270.6375122,203.1472626,5052848
13-10-06,272.3500061,280,270.5249939,275.8999939,207.0973816,4874112
16-10-06,281.25,287.5,278.75,282.4249878,211.9953003,9727060
17-10-06,285.5,292.4375,277.5,279.2250061,209.5933228,8749216
18-10-06,277.5249939,279.25,275.25,276.5625,207.5947876,4995084
19-10-06,276.5,278.1875,270.6625061,273.1000061,204.9957275,3103620
20-10-06,275,275.5,271.5249939,272.3999939,204.4702148,2129404
23-10-06,273.7250061,273.7250061,265.3500061,270.0249939,203.2471161,1327904
26-10-06,270.25,272.9750061,268.75,269.8125,203.0872345,5140212
27-10-06,270.2875061,272.5,265.6000061,268.6625061,202.2215424,3126408
30-10-06,269,272,265.0499878,269.8374939,203.1059723,4154172
31-10-06,270,274.7000122,268.7749939,271.7749939,204.5643463,3430936
01-11-06,274.25,276.4750061,270.0750122,270.7999878,203.8305054,1910904
02-11-06,272.5,272.5,268,270.0125122,203.2377777,2204376
03-11-06,271.25,272,264.5,266.7374878,200.772644,3144440
06-11-06,266.625,267.4750061,264,264.8500061,199.3519135,2536892
07-11-06,268.5,271.2250061,265.0499878,266.2875061,200.43396,3219180
08-11-06,266.25,267.7250061,262.7875061,265.8250122,200.0858307,2436760
09-11-06,267.25,268.75,263.3374939,265.8999939,200.1422272,3365420
10-11-06,267.5,273.6749878,266.2749939,267.1749878,201.1019135,3313476
13-11-06,267.7000122,270,266.5249939,268.9375,202.4285736,2023316
14-11-06,270.25,277.5,270.25,276.5625,208.1679382,6003860
15-11-06,278.75,280.5,272.6375122,274.2000122,206.3896484,2698040
16-11-06,275,276.5,270.875,271.8374939,204.6114197,2101688
17-11-06,273.5,274.375,270.2999878,273.7875061,206.0791931,2221684
20-11-06,271.2625122,280.25,266.3875122,279.4624939,210.3507385,5174936
21-11-06,279.0499878,288,278.5,287.1375122,216.127655,4158152
22-11-06,288.5,292.75,283.8374939,287.0249939,216.0430145,5591464
23-11-06,289,292.3500061,285,286.0375061,215.2997131,3870324
24-11-06,287.5,289.2250061,284.0375061,287.5,216.4004974,3205304
27-11-06,287.5,291,287.5,290.2000122,218.4328308,2933708
28-11-06,287.5,289,277.7875061,287.4624939,216.372345,2682960
29-11-06,290,292.2000122,287.5,291.1375122,219.1384277,2603156
30-11-06,293.2000122,301.25,291.5,299.7000122,225.5834198,6254552
01-12-06,300,300,295.3125,297.3374939,223.8051147,3762140
04-12-06,300,302.75,297.5,298.1000061,224.3790894,2234092
05-12-06,302.4249878,302.4249878,296.25,297.9750061,224.2850647,2116476
06-12-06,293.0499878,301.75,293.0499878,299.6499939,225.5457764,3180856
07-12-06,301.25,308.6124878,296.7749939,298.5750122,224.7366486,2872872
08-12-06,299.75,299.75,293.3374939,294.2250061,221.4624481,1887268
11-12-06,293.75,297.25,283.5,293.3624878,220.8131256,4279432
12-12-06,292.5,295,276.25,280.125,210.8493652,5118300
13-12-06,280.125,285.25,270.0874939,280.2124939,210.9152069,3617220
14-12-06,276.2625122,290,276.2625122,287.3999939,216.3252716,2916024
15-12-06,292.1000061,292.1000061,287,290.0499878,218.3200073,2305716
18-12-06,288.75,297.1000061,281,295.3125,222.2810059,2351424
19-12-06,295.25,295.9500122,281.25,285.4624939,214.866806,3623628
20-12-06,287.5,291.9624939,278.7625122,282.1875,212.4017792,3755660
21-12-06,284.25,287.5,277.75,284.2374878,213.9448395,2255816
22-12-06,283.75,290,282.0249939,288.4874878,217.1438141,1750016
26-12-06,288.25,298.6000061,288.25,297.8500061,224.190979,1797392
27-12-06,298.75,301.5,295.2625122,299,225.0565338,2394400
28-12-06,301.3500061,305,297,302.9750061,228.0485382,2418308
29-12-06,303.3624878,307.3500061,300.625,305.5,229.9490509,1874468
02-01-07,307.3500061,314.5,304,312.125,234.9357452,1545060
03-01-07,313.25,322,309.7875061,320.0375061,240.8914185,4384972
04-01-07,321.25,321.25,312.5249939,314.7625122,236.9210663,3970700
05-01-07,316.25,317.1499939,313.2749939,315.75,237.6642303,2718740
08-01-07,314.75,314.75,303.75,310.9500122,234.0512238,4951892
09-01-07,311.9750061,315.4624939,306.3125,314.1000061,236.4224396,4020568
10-01-07,311.1375122,313.75,307.5,308.8500061,232.4706268,2931428
11-01-07,299.7250061,324.5,299.7250061,319.4125061,240.42099,7400664
12-01-07,322.5375061,332.25,322.5375061,330.9874878,249.1333923,6175748
15-01-07,337.5,342,325.0125122,331.5874939,249.5850525,12255832
16-01-07,347.2374878,347.2374878,329.75,331.0249939,249.1616211,7625964
17-01-07,332.4750061,333.75,325,326.1625061,245.5016785,2633828
18-01-07,326.25,331.4874878,326.25,328.8624878,247.5339813,2719816
19-01-07,328.8624878,331.625,323.0375061,324.5375061,244.2785187,2882056
22-01-07,325.0249939,330.6000061,322.5125122,328.3624878,247.7301025,3180956
23-01-07,328.2749939,328.4874878,325,325.6749878,245.7026215,3124152
24-01-07,327.875,328.5,324.5375061,326.7875061,246.5419769,2355148
25-01-07,331.25,342.25,325.7250061,328.8624878,248.1073456,5553976
29-01-07,328.75,328.75,322.75,324.4375,244.7689056,2982324
31-01-07,324.2749939,328.4750061,318,319.4750061,241.0250854,4865928
01-02-07,322.4874878,323.75,318.75,323.0125122,243.6938782,1859904
02-02-07,324.75,326.75,323.7625122,325.125,245.2875977,4274616
05-02-07,326.25,328.4750061,323.5,326.4500122,246.2873383,3010736
06-02-07,328.25,328.4750061,322.5125122,324.6000061,244.8914948,3411964
07-02-07,325,328.1000061,323.7999878,326.5750122,246.3816071,2599984
08-02-07,327.8500061,328.7250061,324.3374939,326.125,246.0420227,2650024
09-02-07,327.3500061,329.3624878,320.7875061,321.8500061,242.8168488,1993360
12-02-07,312.5,324.6749878,312.5,313.9500122,236.8567657,1786388
13-02-07,314,321.2250061,308.75,313.2250061,236.3098602,4130352
14-02-07,313.25,316.75,310,315.1875,237.7904358,3137876
15-02-07,316.25,325,306.2749939,323.0625,243.7315063,3673556
19-02-07,325.3500061,329.6749878,323.7999878,327.4500122,247.0416718,4738696
20-02-07,328.4750061,330.9500122,323.75,324.8875122,245.1084442,5400148
21-02-07,325,327.9375,320,320.9624939,242.147171,3938188
22-02-07,325,328.1000061,321.5,323.5750122,244.1181946,6939112
23-02-07,323.75,324.875,318.25,319.3374939,240.9213104,3167688
26-02-07,318,323.4624939,308.125,321.5249939,242.5715485,4677684
27-02-07,313.5,323.5499878,313.5,316.0375061,238.4317474,4709968
28-02-07,308.25,311.2374878,293,298.3500061,225.0874634,9347956
01-03-07,300,317,297.6000061,313.6625061,236.6398315,7858564
02-03-07,313.7000122,315,300.25,302.1375122,227.9449158,5311752
05-03-07,297.5,299.75,287.5,288.8875122,217.9486542,5120880
06-03-07,302.5,333.75,290.2749939,299.3125,225.8136139,3623920
07-03-07,300.5,306.1749878,289.3500061,297.9500122,224.7856598,4440632
08-03-07,297.5,307.4249878,297.5,304.6000061,229.8027802,2274988
09-03-07,307.0750122,308.25,299.5,303.0375061,228.6238708,3232148
12-03-07,306.1749878,313.4249878,302.75,308.75,232.9337463,3636936
13-03-07,306.375,317.2250061,300.0249939,316.3500061,238.6674042,2032088
14-03-07,306.25,310.4750061,301.25,303.3875122,228.88797,3824948
15-03-07,307.5,312.75,307,308.5750122,232.8016663,3823288
16-03-07,310.3500061,314.4624939,303.7875061,309.4125061,233.4335327,4224284
19-03-07,304.0750122,316.1875,300.4500122,315.2250061,237.818634,1213696
20-03-07,315,319.125,312,313.25,236.3287048,2775592
21-03-07,315.25,317.3500061,310,316.75,238.9692383,1970036
22-03-07,319.25,326.75,319.25,325.7625122,245.7686005,4125592
23-03-07,328,330,320,322.0499878,242.9676819,5265296
26-03-07,321.25,324.6749878,313.8125,315.3374939,237.9035339,6098736
28-03-07,317.4750061,317.4750061,298.5125122,300.25,226.5208282,8818048
29-03-07,297.2374878,314.2000122,297.2374878,312.0874939,235.4516449,10266624
30-03-07,312.0874939,313.7000122,305.0625,308.4624939,232.7166595,2807056
02-04-07,302.5,305,296.25,297.2999878,224.2953339,3875896
03-04-07,298.75,304.2000122,297,300.6625061,226.8321381,3256852
04-04-07,304.5,306.1749878,297.6000061,299.6000061,226.0306091,2402496
05-04-07,299.8624878,301.5,296.5249939,298.5499878,225.2383423,2533992
09-04-07,300.125,306.6875,300.125,304.2999878,229.5763702,2284524
10-04-07,304.2999878,306.25,298.8374939,299.3374939,225.8325043,3480240
11-04-07,301.3500061,302.3624878,296.75,297.6375122,224.5499573,3826336
12-04-07,297,302.25,293,300.2374878,226.5115051,3694956
13-04-07,302.5,317.1000061,298.5,315.5,238.0261536,9778848
16-04-07,321,326.4750061,317.5625,320.0625,241.4682922,9986220
17-04-07,321.4249878,328.75,309.5,312.5625,235.8098907,10464964
18-04-07,313.5,316.25,310.25,311.875,235.2912292,2853584
19-04-07,307.5,312,301.2749939,310.7250061,234.4236755,3164652
20-04-07,313,316.9874878,312.5249939,314.4125061,237.2056274,2870752
23-04-07,313.75,317.4500122,311.25,311.9500122,235.3478851,2265224
24-04-07,311,315.5,304.75,306.2124939,231.019165,6922516
25-04-07,306.25,306.7250061,302,305.3374939,230.3591156,21752404
26-04-07,306.75,312.3999939,305,310.1000061,233.952179,5941756
27-04-07,308.75,309.125,304.3125,308.625,232.839386,4805284
30-04-07,310.2625122,317.4750061,301.25,316.5,238.7805328,3888052
03-05-07,318.7000122,323.7000122,318.1375122,322.5499878,243.3449402,6643028
04-05-07,324.75,332.4750061,317.25,318.2625122,240.1102753,7101200
07-05-07,320.5,321.2250061,316.2875061,318.2250061,240.0820313,5553328
08-05-07,317.5,320,314.3125,316.6375122,238.8843689,8191004
09-05-07,325,325,306.25,309.875,233.7823639,4699828
10-05-07,311.25,322.4750061,306.5,307.4249878,231.9339905,3044200
11-05-07,312.5,314.75,302.5,313.1375122,236.2437897,3867656
14-05-07,319.625,319.625,311.5249939,312.5625,235.8098907,1260376
15-05-07,315,315,306.25,309.5125122,233.5089264,4203120
16-05-07,316.25,316.25,302.6375122,306.0499878,230.896698,6523616
17-05-07,308.2749939,313.4249878,307.5,312.5,235.7627716,2931260
18-05-07,314.9874878,319,312.5,313.2124939,236.300354,2921004
21-05-07,317.5,317.5,307.5,309.2625122,233.3202667,2856844
22-05-07,309.375,311,305.2625122,307.6625061,232.1131897,6160224
23-05-07,310.375,310.375,306.2749939,308.3500061,232.6318359,1271812
24-05-07,312.5,312.5,305.25,306.1875,231.0003357,4552804
25-05-07,305.2374878,308.75,302,307.4874878,231.9810944,5244168
